iter	Passed	Remaining
3187	561694	319256
3188	561822	319053
3189	561949	318849
3190	562078	318646
3191	562256	318471
3192	562402	318278
3193	562530	318074
3194	562689	317888
3195	562817	317685
3196	562994	317509
3197	563147	317320
3198	563331	317149
3199	563458	316945
3200	563639	316772
3201	563768	316569
3202	563913	316375
3203	564040	316172
3204	564209	315992
3205	564337	315789
3206	564464	315586
3207	564592	315383
3208	564768	315207
3209	564971	315046
3210	565161	314878
3211	565289	314675
3212	565450	314491
3213	565688	314349
3214	565815	314146
3215	565943	313943
3216	566104	313759
3217	566286	313586
3218	566456	313407
3219	566618	313224
3220	566748	313022
3221	566876	312820
3222	567016	312624
3223	567210	312458
3224	567391	312285
3225	567588	312120
3226	567801	311965
3227	567928	311762
3228	568085	311576
3229	568286	311414
3230	568428	311219
3231	568667	311077
3232	568879	310921
3233	569107	310774
3234	569235	310571
3235	569422	310402
3236	569680	310270
3237	569807	310068
3238	569935	309866
3239	570063	309664
3240	570237	309487
3241	570364	309284
3242	570553	309116
3243	570681	308914
3244	570810	308712
3245	570979	308533
3246	571165	308362
3247	571387	308211
3248	571515	308009
3249	571703	307840
3250	571899	307675
3251	572074	307498
3252	572202	307296
3253	572329	307094
3254	572456	306892
3255	572583	306690
3256	572779	306525
3257	572906	306323
3258	573079	306146
3259	573251	305968
3260	573436	305797
3261	573622	305626
3262	573761	305431
3263	573968	305272
3264	574183	305117
3265	574355	304939
3266	574500	304747
3267	574664	304565
3268	574821	304379
3269	575048	304230
3270	575175	304029
3271	575320	303836
3272	575514	303670
3273	575689	303494
3274	575872	303322
3275	576031	303137
3276	576159	302936
3277	576340	302763
3278	576489	302573
3279	576672	302401
3280	576862	302232
3281	577120	302100
3282	577247	301899
3283	577388	301705
3284	577588	301541
3285	577785	301376
3286	577981	301211
3287	578108	301010
3288	578236	300809
3289	578362	300608
3290	578553	300440
3291	578715	300257
3292	578842	300055
3293	578969	299854
3294	579202	299708
3295	579329	299507
3296	579524	299341
3297	579669	299150
3298	579866	298985
3299	580036	298806
3300	580163	298605
3301	580291	298405
3302	580479	298236
3303	580702	298084
3304	580843	297891
3305	580971	297690
3306	581099	297490
3307	581252	297303
3308	581380	297103
3309	581612	296956
3310	581826	296800
3311	581978	296612
3312	582117	296417
3313	582291	296241
3314	582420	296041
3315	582595	295865
3316	582748	295678
3317	582924	295502
3318	583052	295302
3319	583275	295151
3320	583467	294983
3321	583660	294817
3322	583902	294674
3323	584077	294498
3324	584205	294299
3325	584334	294099
3326	584461	293899
3327	584616	293713
3328	584773	293528
3329	584901	293329
3330	585030	293129
3331	585158	292930
3332	585285	292730
3333	585413	292531
3334	585554	292338
3335	585682	292138
3336	585808	291938
3337	585936	291739
3338	586085	291550
3339	586216	291352
3340	586345	291154
3341	586521	290979
3342	586650	290780
3343	586791	290588
3344	586918	290388
3345	587103	290218
3346	587280	290043
3347	587454	289867
3348	587645	289699
3349	587839	289533
3350	587981	289340
3351	588120	289147
3352	588304	288976
3353	588435	288779
3354	588601	288598
3355	588729	288400
3356	588893	288219
3357	589020	288020
3358	589180	287837
3359	589308	287638
3360	589459	287451
3361	589612	287265
3362	589793	287092
3363	589957	286911
3364	590085	286713
3365	590289	286551
3366	590416	286352
3367	590543	286153
3368	590670	285955
3369	590821	285768
3370	590952	285571
3371	591080	285373
3372	591218	285180
3373	591346	284982
3374	591477	284785
3375	591661	284614
3376	591807	284424
3377	591967	284242
3378	592186	284088
3379	592357	283911
3380	592507	283723
3381	592658	283536
3382	592794	283342
3383	592941	283154
3384	593114	282977
3385	593317	282815
3386	593481	282635
3387	593608	282437
3388	593737	282239
3389	593863	282041
3390	593991	281843
3391	594119	281646
3392	594301	281474
3393	594488	281305
3394	594642	281119
3395	594811	280941
3396	594986	280766
3397	595144	280583
3398	595304	280400
3399	595504	280237
3400	595727	280084
3401	595985	279948
3402	596152	279769
3403	596296	279579
3404	596423	279381
3405	596580	279198
3406	596709	279001
3407	596848	278809
3408	596976	278612
3409	597104	278415
3410	597231	278217
3411	597400	278039
3412	597560	277857
3413	597687	277660
3414	597815	277463
3415	598017	277300
3416	598143	277103
3417	598270	276905
3418	598397	276708
3419	598584	276538
3420	598759	276364
3421	598926	276185
3422	599066	275994
3423	599197	275798
3424	599390	275631
3425	599527	275439
3426	599677	275253
3427	599874	275088
3428	600001	274891
3429	600190	274722
3430	600360	274545
3431	600546	274375
3432	600687	274185
3433	600815	273988
3434	600970	273804
3435	601206	273657
3436	601383	273483
3437	601510	273286
3438	601732	273132
3439	601915	272961
3440	602044	272765
3441	602219	272590
3442	602389	272413
3443	602569	272241
3444	602758	272072
3445	602936	271898
3446	603116	271726
3447	603315	271561
3448	603515	271398
3449	603711	271232
3450	603838	271036
3451	604033	270869
3452	604191	270687
3453	604347	270503
3454	604518	270327
3455	604721	270164
3456	604849	269968
3457	604977	269773
3458	605466	269738
3459	605593	269541
3460	605722	269346
3461	605880	269163
3462	606067	268993
3463	606228	268812
3464	606411	268641
3465	606568	268458
3466	606725	268275
3467	606884	268093
3468	607094	267933
3469	607306	267774
3470	607433	267578
3471	607573	267388
3472	607765	267220
3473	607931	267041
3474	608059	266846
3475	608217	266663
3476	608417	266499
3477	608591	266324
3478	608746	266140
3479	608939	265973
3480	609109	265796
3481	609268	265614
3482	609424	265431
3483	609590	265252
3484	609740	265066
3485	609868	264871
3486	610004	264679
3487	610144	264489
3488	610271	264293
3489	610419	264107
3490	610679	263968
3491	610808	263774
3492	610952	263586
3493	611081	263391
3494	611223	263202
3495	611399	263027
3496	611528	262833
3497	611675	262646
3498	611869	262479
3499	612014	262291
3500	612186	262115
3501	612333	261929
3502	612516	261757
3503	612673	261575
3504	612826	261390
3505	613017	261222
3506	613157	261033
3507	613305	260847
3508	613510	260685
3509	613735	260531
3510	613876	260342
3511	614118	260196
3512	614245	260001
3513	614373	259806
3514	614511	259616
3515	614658	259429
3516	614810	259244
3517	614954	259056
3518	615146	258889
3519	615346	258725
3520	615535	258556
3521	615713	258382
3522	615873	258201
3523	616013	258012
3524	616160	257826
3525	616288	257631
3526	616500	257472
3527	616698	257307
3528	616898	257143
3529	617045	256956
3530	617188	256768
3531	617336	256582
3532	617520	256411
3533	617662	256223
3534	617886	256069
3535	618066	255896
3536	618234	255718
3537	618377	255530
3538	618528	255346
3539	618669	255157
3540	618809	254968
3541	618974	254789
3542	619102	254595
3543	619267	254417
3544	619498	254265
3545	619647	254080
3546	619785	253889
3547	619913	253696
3548	620107	253529
3549	620320	253370
3550	620462	253182
3551	620675	253022
3552	620909	252872
3553	621063	252689
3554	621192	252496
3555	621327	252305
3556	621458	252112
3557	621671	251953
3558	621893	251797
3559	622091	251632
3560	622306	251474
3561	622456	251289
3562	622637	251117
3563	622789	250933
3564	622975	250762
3565	623166	250594
3566	623369	250431
3567	623501	250239
3568	623643	250051
3569	623815	249875
3570	624013	249710
3571	624142	249517
3572	624376	249366
3573	624538	249186
3574	624730	249018
3575	624881	248834
3576	625038	248652
3577	625280	248504
3578	625441	248324
3579	625581	248135
3580	625752	247959
3581	625926	247784
3582	626083	247602
3583	626242	247421
3584	626387	247235
3585	626568	247063
3586	626726	246881
3587	626970	246734
3588	627098	246541
3589	627299	246376
3590	627483	246205
3591	627622	246016
3592	627784	245837
3593	627984	245672
3594	628161	245498
3595	628356	245331
3596	628500	245144
3597	628638	244955
3598	628828	244786
3599	628977	244602
3600	629148	244426
3601	629339	244257
3602	629536	244091
3603	629697	243911
3604	629859	243732
3605	630010	243548
3606	630197	243378
3607	630361	243199
3608	630511	243014
3609	630669	242833
3610	630875	242671
3611	631089	242511
3612	631234	242325
3613	631431	242159
3614	631568	241970
3615	631717	241785
3616	631859	241598
3617	631996	241409
3618	632165	241232
3619	632303	241044
3620	632460	240862
3621	632645	240691
3622	632795	240507
3623	632995	240342
3624	633195	240177
3625	633392	240011
3626	633536	239825
3627	633696	239644
3628	633846	239460
3629	634054	239298
3630	634187	239108
3631	634376	238939
3632	634530	238756
3633	634678	238571
3634	634805	238379
3635	634989	238208
3636	635117	238016
3637	635252	237826
3638	635429	237653
3639	635602	237477
3640	635755	237295
3641	635883	237103
3642	636042	236922
3643	636252	236761
3644	636415	236582
3645	636565	236398
3646	636747	236226
3647	636926	236054
3648	637053	235861
3649	637201	235677
3650	637328	235485
3651	637541	235324
3652	637668	235132
3653	637796	234940
3654	637961	234762
3655	638145	234591
3656	638317	234416
3657	638445	234224
3658	638584	234037
3659	638750	233859
3660	638965	233699
3661	639187	233542
3662	639373	233372
3663	639520	233187
3664	639655	232998
3665	639801	232813
3666	639939	232626
3667	640114	232451
3668	640249	232262
3669	640406	232081
3670	640592	231911
3671	640733	231724
3672	640883	231541
3673	641012	231350
3674	641199	231180
3675	641411	231019
3676	641550	230832
3677	641683	230643
3678	641910	230487
3679	642116	230324
3680	642257	230137
3681	642407	229954
3682	642546	229767
3683	642674	229576
3684	642808	229387
3685	642992	229216
3686	643120	229025
3687	643310	228856
3688	643436	228665
3689	643564	228474
3690	643692	228283
3691	643864	228108
3692	644026	227929
3693	644154	227738
3694	644327	227563
3695	644454	227372
3696	644581	227181
3697	644798	227022
3698	644972	226847
3699	645208	226694
3700	645432	226538
3701	645635	226373
3702	645795	226194
3703	645968	226019
3704	646141	225844
3705	646336	225677
3706	646464	225486
3707	646682	225327
3708	646847	225149
3709	646973	224958
3710	647101	224767
3711	647233	224578
3712	647399	224401
3713	647591	224233
3714	647755	224055
3715	647954	223889
3716	648093	223703
3717	648289	223536
3718	648438	223352
3719	648620	223181
3720	648749	222991
3721	648925	222817
3722	649096	222642
3723	649278	222470
3724	649440	222291
3725	649574	222103
3726	649786	221941
3727	650027	221790
3728	650252	221633
3729	650439	221463
3730	650597	221283
3731	650740	221098
3732	650908	220921
3733	651036	220731
3734	651248	220570
3735	651413	220392
3736	651550	220205
3737	651677	220015
3738	651805	219825
3739	651933	219635
3740	652134	219469
3741	652300	219292
3742	652436	219105
3743	652597	218926
3744	652794	218760
3745	652945	218578
3746	653129	218407
3747	653282	218225
3748	653485	218060
3749	653617	217872
3750	653745	217682
3751	653882	217496
3752	654063	217323
3753	654208	217139
3754	654342	216952
3755	654555	216790
3756	654737	216619
3757	654876	216433
3758	655112	216279
3759	655270	216099
3760	655512	215947
3761	655672	215768
3762	655802	215580
3763	655975	215405
3764	656102	215215
3765	656285	215044
3766	656461	214870
3767	656638	214697
3768	656828	214527
3769	656959	214339
3770	657148	214169
3771	657325	213996
3772	657466	213811
3773	657619	213630
3774	657809	213461
3775	657959	213279
3776	658100	213094
3777	658291	212925
3778	658479	212755
3779	658607	212566
3780	658758	212384
3781	658972	212223
3782	659165	212055
3783	659293	211865
3784	659456	211688
3785	659647	211519
3786	659880	211363
3787	660015	211177
3788	660170	210996
3789	660298	210807
3790	660439	210622
3791	660566	210433
3792	660694	210244
3793	660839	210061
3794	660985	209877
3795	661141	209698
3796	661273	209510
3797	661454	209338
3798	661582	209149
3799	661710	208961
3800	661894	208790
3801	662120	208632
3802	662350	208475
3803	662499	208293
3804	662668	208117
3805	662869	207952
3806	663035	207775
3807	663193	207596
3808	663320	207407
3809	663504	207236
3810	663703	207069
3811	663886	206898
3812	664035	206716
3813	664175	206531
3814	664347	206357
3815	664523	206183
3816	664665	205999
3817	664791	205810
3818	665013	205651
3819	665226	205488
3820	665353	205300
3821	665544	205131
3822	665752	204967
3823	665892	204782
3824	666108	204621
3825	666236	204433
3826	666405	204257
3827	666603	204090
3828	666730	203902
3829	666857	203713
3830	667094	203558
3831	667268	203384
3832	667461	203216
3833	667590	203028
3834	667734	202844
3835	667861	202656
3836	668041	202484
3837	668216	202310
3838	668368	202129
3839	668507	201944
3840	668672	201768
3841	668800	201580
3842	668926	201391
3843	669053	201203
3844	669225	201028
3845	669419	200860
3846	669546	200672
3847	669719	200498
3848	669863	200314
3849	669989	200126
3850	670153	199949
3851	670323	199774
3852	670511	199604
3853	670674	199427
3854	670802	199239
3855	671004	199074
3856	671155	198893
3857	671349	198724
3858	671490	198541
3859	671637	198359
3860	671818	198187
3861	671977	198008
3862	672133	197829
3863	672277	197646
3864	672426	197465
3865	672567	197281
3866	672756	197112
3867	672901	196929
3868	673029	196742
3869	673178	196561
3870	673307	196373
3871	673479	196199
3872	673634	196020
3873	673842	195856
3874	673986	195673
3875	674178	195504
3876	674391	195342
3877	674593	195176
3878	674758	194999
3879	674907	194818
3880	675050	194635
3881	675251	194469
3882	675445	194301
3883	675632	194131
3884	675824	193962
3885	675988	193785
3886	676209	193625
3887	676350	193441
3888	676499	193260
3889	676693	193092
3890	676863	192917
3891	677004	192734
3892	677144	192550
3893	677277	192364
3894	677451	192190
3895	677627	192017
3896	677775	191836
3897	677903	191649
3898	678066	191472
3899	678288	191312
3900	678462	191138
3901	678597	190953
3902	678726	190766
3903	678889	190589
3904	679067	190417
3905	679195	190230
3906	679322	190043
3907	679460	189859
3908	679655	189691
3909	679785	189505
3910	679966	189333
3911	680131	189157
3912	680258	188970
3913	680394	188785
3914	680532	188602
3915	680690	188423
3916	680857	188248
3917	681014	188069
3918	681202	187900
3919	681349	187718
3920	681569	187557
3921	681700	187372
3922	681888	187202
3923	682086	187035
3924	682258	186860
3925	682405	186679
3926	682533	186493
3927	682708	186319
3928	682894	186149
3929	683088	185980
3930	683228	185797
3931	683383	185619
3932	683523	185436
3933	683663	185253
3934	683790	185066
3935	683939	184886
3936	684108	184710
3937	684271	184534
3938	684492	184373
3939	684660	184197
3940	684799	184014
3941	684959	183837
3942	685144	183666
3943	685316	183492
3944	685445	183306
3945	685601	183128
3946	685801	182961
3947	685942	182779
3948	686126	182607
3949	686307	182436
3950	686489	182264
3951	686649	182087
3952	686808	181909
3953	687004	181741
3954	687160	181563
3955	687321	181386
3956	687477	181207
3957	687631	181028
3958	687821	180859
3959	687971	180679
3960	688218	180524
3961	688389	180350
3962	688567	180177
3963	688719	179998
3964	688860	179816
3965	689001	179633
3966	689181	179461
3967	689323	179279
3968	689494	179105
3969	689642	178924
3970	689856	178761
3971	689984	178576
3972	690137	178397
3973	690303	178221
3974	690454	178041
3975	690622	177866
3976	690749	177680
3977	690891	177498
3978	691029	177316
3979	691159	177131
3980	691293	176947
3981	691446	176768
3982	691688	176612
3983	691815	176426
3984	691987	176252
3985	692132	176071
3986	692353	175910
3987	692501	175730
3988	692639	175547
3989	692766	175362
3990	692906	175179
3991	693065	175002
3992	693218	174823
3993	693385	174648
3994	693524	174466
3995	693663	174283
3996	693875	174119
3997	694021	173939
3998	694172	173760
3999	694417	173604
4000	694598	173432
4001	694775	173259
4002	694963	173089
4003	695103	172907
4004	695253	172728
4005	695392	172546
4006	695532	172364
4007	695717	172193
4008	695891	172020
4009	696103	171855
4010	696289	171685
4011	696468	171513
4012	696625	171335
4013	696817	171166
4014	697000	170995
4015	697147	170814
4016	697312	170639
4017	697438	170454
4018	697582	170273
4019	697720	170091
4020	697926	169925
4021	698116	169755
4022	698336	169593
4023	698498	169417
4024	698694	169248
4025	698850	169071
4026	698998	168891
4027	699137	168709
4028	699267	168525
4029	699405	168343
4030	699603	168175
4031	699762	167998
4032	699969	167833
4033	700107	167651
4034	700322	167487
4035	700482	167310
4036	700697	167146
4037	700837	166965
4038	701018	166793
4039	701181	166617
4040	701357	166444
4041	701530	166270
4042	701668	166088
4043	701836	165913
4044	701980	165733
4045	702144	165557
4046	702318	165384
4047	702445	165199
4048	702573	165015
4049	702762	164845
4050	702889	164661
4051	703016	164476
4052	703144	164292
4053	703289	164112
4054	703416	163928
4055	703556	163746
4056	703701	163566
4057	703881	163394
4058	704067	163224
4059	704200	163041
4060	704372	162867
4061	704546	162694
4062	704741	162525
4063	704913	162352
4064	705054	162171
4065	705238	162000
4066	705372	161817
4067	705556	161646
4068	705699	161466
4069	705912	161301
4070	706060	161122
4071	706205	160942
4072	706368	160766
4073	706538	160592
4074	706670	160409
4075	706886	160246
4076	707061	160073
4077	707246	159902
4078	707404	159725
4079	707638	159565
4080	707791	159387
4081	707969	159215
4082	708161	159045
4083	708311	158867
4084	708446	158684
4085	708605	158508
4086	708756	158330
4087	708931	158156
4088	709177	157999
4089	709331	157821
4090	709501	157647
4091	709663	157471
4092	709824	157295
4093	709969	157115
4094	710120	156937
4095	710265	156757
4096	710442	156585
4097	710618	156412
4098	710746	156229
4099	710901	156051
4100	711046	155871
4101	711196	155693
4102	711354	155516
4103	711539	155345
4104	711718	155173
4105	711894	155000
4106	712054	154824
4107	712217	154648
4108	712398	154477
4109	712585	154306
4110	712784	154139
4111	712912	153955
4112	713100	153785
4113	713341	153626
4114	713491	153448
4115	713666	153275
4116	713805	153094
4117	713933	152911
4118	714096	152735
4119	714236	152555
4120	714422	152384
4121	714562	152204
4122	714704	152024
4123	714848	151844
4124	714995	151665
4125	715194	151497
4126	715377	151326
4127	715525	151147
4128	715675	150969
4129	715816	150789
4130	716004	150619
4131	716161	150442
4132	716349	150272
4133	716543	150103
4134	716780	149943
4135	716935	149766
4136	717109	149592
4137	717250	149412
4138	717403	149235
4139	717572	149060
4140	717713	148880
4141	717908	148712
4142	718035	148529
4143	718281	148370
4144	718455	148197
4145	718583	148015
4146	718745	147839
4147	718932	147668
4148	719173	147509
4149	719326	147331
4150	719471	147152
4151	719647	146979
4152	719833	146809
4153	720009	146636
4154	720137	146453
4155	720265	146271
4156	720434	146097
4157	720607	145923
4158	720770	145748
4159	720897	145565
4160	721038	145385
4161	721179	145206
4162	721320	145026
4163	721448	144844
4164	721575	144661
4165	721716	144481
4166	721885	144307
4167	722050	144132
4168	722270	143968
4169	722411	143789
4170	722596	143618
4171	722738	143439
4172	722909	143265
4173	723036	143082
4174	723193	142906
4175	723333	142726
4176	723504	142553
4177	723693	142383
4178	723821	142200
4179	724067	142041
4180	724194	141859
4181	724374	141687
4182	724500	141505
4183	724699	141337
4184	724869	141163
4185	725092	140999
4186	725233	140820
4187	725377	140641
4188	725506	140459
4189	725698	140290
4190	725910	140124
4191	726050	139944
4192	726222	139771
4193	726363	139592
4194	726491	139410
4195	726633	139231
4196	726814	139059
4197	726993	138887
4198	727164	138713
4199	727291	138531
4200	727418	138349
4201	727545	138167
4202	727715	137994
4203	727902	137823
4204	728071	137649
4205	728212	137470
4206	728399	137299
4207	728540	137120
4208	728667	136938
4209	728909	136778
4210	729037	136597
4211	729164	136415
4212	729364	136247
4213	729548	136076
4214	729721	135903
4215	729848	135721
4216	729976	135539
4217	730138	135364
4218	730308	135191
4219	730468	135015
4220	730667	134847
4221	730808	134668
4222	731028	134503
4223	731274	134344
4224	731447	134170
4225	731613	133996
4226	731754	133817
4227	731937	133646
4228	732065	133464
4229	732206	133285
4230	732335	133104
4231	732504	132930
4232	732645	132751
4233	732771	132570
4234	732959	132399
4235	733143	132228
4236	733304	132053
4237	733475	131880
4238	733602	131698
4239	733773	131525
4240	733901	131344
4241	734029	131163
4242	734185	130987
4243	734313	130806
4244	734463	130628
4245	734639	130456
4246	734779	130277
4247	734974	130108
4248	735116	129930
4249	735296	129758
4250	735424	129577
4251	735565	129398
4252	735734	129224
4253	735862	129043
4254	736003	128865
4255	736214	128699
4256	736357	128521
4257	736533	128348
4258	736682	128171
4259	736859	127999
4260	737033	127826
4261	737186	127649
4262	737432	127489
4263	737573	127310
4264	737716	127132
4265	737857	126954
4266	738057	126786
4267	738197	126607
4268	738384	126436
4269	738561	126264
4270	738725	126090
4271	738865	125911
4272	739005	125733
4273	739134	125552
4274	739304	125379
4275	739493	125208
4276	739664	125035
4277	739825	124860
4278	739980	124684
4279	740157	124512
4280	740302	124334
4281	740476	124162
4282	740655	123990
4283	740841	123819
4284	741025	123648
4285	741212	123477
4286	741371	123302
4287	741523	123126
4288	741700	122953
4289	741881	122782
4290	742073	122612
4291	742226	122436
4292	742398	122263
4293	742566	122089
4294	742743	121917
4295	742885	121739
4296	743085	121570
4297	743214	121390
4298	743342	121210
4299	743469	121029
4300	743615	120852
4301	743768	120676
4302	743924	120500
4303	744099	120328
4304	744254	120152
4305	744443	119982
4306	744593	119805
4307	744763	119632
4308	744918	119456
4309	745108	119286
4310	745267	119111
4311	745425	118936
4312	745603	118764
4313	745760	118588
4314	745950	118418
4315	746134	118247
4316	746292	118072
4317	746450	117896
4318	746634	117725
4319	746855	117560
4320	747013	117385
4321	747199	117214
4322	747373	117041
4323	747552	116869
4324	747716	116695
4325	747897	116524
4326	748090	116354
4327	748265	116181
4328	748445	116009
4329	748598	115833
4330	748772	115661
4331	748941	115487
4332	749161	115322
4333	749349	115151
4334	749548	114982
4335	749739	114812
4336	749926	114641
4337	750100	114468
4338	750276	114296
4339	750425	114120
4340	750578	113944
4341	750775	113774
4342	750974	113605
4343	751148	113433
4344	751340	113263
4345	751503	113088
4346	751688	112917
4347	751883	112747
4348	752047	112573
4349	752203	112398
4350	752383	112226
4351	752583	112057
4352	752762	111885
4353	752944	111713
4354	753110	111539
4355	753263	111364
4356	753437	111191
4357	753608	111017
4358	753801	110848
4359	753966	110673
4360	754141	110501
4361	754288	110324
4362	754486	110155
4363	754674	109984
4364	754826	109808
4365	755009	109637
4366	755194	109465
4367	755357	109291
4368	755575	109125
4369	755729	108949
4370	755899	108776
4371	756089	108605
4372	756276	108434
4373	756437	108260
4374	756654	108093
4375	756830	107920
4376	756990	107746
4377	757172	107574
4378	757385	107407
4379	757574	107236
4380	757780	107068
4381	757947	106894
4382	758148	106725
4383	758316	106551
4384	758467	106375
4385	758668	106206
4386	758819	106030
4387	758970	105854
4388	759143	105681
4389	759364	105515
4390	759563	105346
4391	759747	105174
4392	759897	104998
4393	760061	104824
4394	760249	104653
4395	760413	104479
4396	760622	104310
4397	760815	104140
4398	760967	103964
4399	761151	103793
4400	761380	103627
4401	761546	103454
4402	761737	103283
4403	761913	103110
4404	762097	102939
4405	762263	102765
4406	762433	102592
4407	762581	102415
4408	762779	102246
4409	762943	102071
4410	763110	101897
4411	763338	101732
4412	763560	101565
4413	763713	101390
4414	763878	101216
4415	764060	101044
4416	764293	100879
4417	764457	100704
4418	764611	100529
4419	764832	100362
4420	764997	100188
4421	765224	100022
4422	765447	99855
4423	765608	99681
4424	765778	99507
4425	765933	99332
4426	766117	99160
4427	766281	98986
4428	766441	98811
4429	766601	98637
4430	766786	98465
4431	766957	98292
4432	767157	98122
4433	767378	97955
4434	767533	97780
4435	767706	97607
4436	767865	97432
4437	768030	97258
4438	768222	97087
4439	768422	96918
4440	768573	96742
4441	768743	96568
4442	768911	96395
4443	769080	96221
4444	769232	96045
4445	769381	95869
4446	769571	95698
4447	769723	95523
4448	769908	95351
4449	770073	95177
4450	770235	95003
4451	770426	94832
4452	770572	94655
4453	770751	94483
4454	770948	94313
4455	771117	94140
4456	771272	93964
4457	771428	93789
4458	771629	93620
4459	771841	93451
4460	772053	93283
4461	772218	93109
4462	772409	92938
4463	772559	92762
4464	772723	92588
4465	772887	92414
4466	773098	92245
4467	773289	92074
4468	773499	91906
4469	773665	91732
4470	773850	91560
4471	774027	91387
4472	774227	91217
4473	774378	91042
4474	774562	90870
4475	774773	90701
4476	774951	90529
4477	775131	90357
4478	775342	90188
4479	775513	90014
4480	775691	89842
4481	775843	89666
4482	776056	89498
4483	776208	89322
4484	776358	89147
4485	776541	88975
4486	776707	88801
4487	776919	88632
4488	777098	88460
4489	777262	88285
4490	777432	88112
4491	777587	87937
4492	777755	87763
4493	777958	87593
4494	778147	87422
4495	778300	87247
4496	778481	87074
4497	778645	86900
4498	778829	86728
4499	778992	86554
4500	779147	86379
4501	779367	86211
4502	779554	86040
4503	779756	85870
4504	779941	85698
4505	780122	85526
4506	780314	85354
4507	780479	85180
4508	780692	85012
4509	780861	84838
4510	781076	84670
4511	781292	84501
4512	781456	84327
4513	781658	84157
4514	781849	83986
4515	782044	83815
4516	782207	83640
4517	782359	83465
4518	782528	83291
4519	782740	83122
4520	782928	82951
4521	783128	82780
4522	783353	82613
4523	783524	82439
4524	783695	82266
4525	783897	82096
4526	784060	81921
4527	784264	81751
4528	784442	81579
4529	784655	81410
4530	784840	81238
4531	785016	81065
4532	785193	80892
4533	785405	80723
4534	785558	80547
4535	785736	80375
4536	785949	80205
4537	786120	80032
4538	786269	79856
4539	786428	79682
4540	786585	79507
4541	786802	79338
4542	786960	79163
4543	787113	78988
4544	787279	78814
4545	787469	78642
4546	787648	78470
4547	787788	78293
4548	787969	78121
4549	788124	77946
4550	788298	77773
4551	788474	77600
4552	788643	77426
4553	788838	77255
4554	789020	77083
4555	789188	76909
4556	789359	76736
4557	789552	76564
4558	789710	76390
4559	789876	76216
4560	790043	76042
4561	790199	75867
4562	790403	75697
4563	790574	75523
4564	790730	75348
4565	790891	75174
4566	791056	75000
4567	791196	74824
4568	791371	74651
4569	791549	74478
4570	791695	74302
4571	791895	74131
4572	792086	73960
4573	792229	73784
4574	792426	73613
4575	792598	73440
4576	792741	73264
4577	792878	73087
4578	793085	72917
4579	793299	72747
4580	793444	72572
4581	793632	72400
4582	793796	72226
4583	793951	72051
4584	794117	71877
4585	794273	71702
4586	794453	71530
4587	794624	71356
4588	794776	71181
4589	794921	71006
4590	795066	70830
4591	795229	70656
4592	795380	70481
4593	795535	70306
4594	795679	70130
4595	795861	69958
4596	796091	69790
4597	796247	69615
4598	796437	69443
4599	796604	69269
4600	796746	69094
4601	796902	68919
4602	797058	68744
4603	797213	68570
4604	797368	68395
4605	797568	68224
4606	797782	68054
4607	797964	67882
4608	798175	67712
4609	798327	67537
4610	798511	67365
4611	798666	67190
4612	798846	67017
4613	799000	66843
4614	799152	66668
4615	799307	66493
4616	799462	66318
4617	799646	66146
4618	799801	65971
4619	799976	65798
4620	800145	65625
4621	800314	65451
4622	800513	65280
4623	800649	65104
4624	800821	64931
4625	800948	64754
4626	801118	64581
4627	801295	64408
4628	801469	64235
4629	801653	64062
4630	801797	63887
4631	801926	63710
4632	802079	63536
4633	802247	63362
4634	802424	63189
4635	802552	63013
4636	802744	62841
4637	802903	62667
4638	803069	62493
4639	803213	62318
4640	803381	62144
4641	803568	61972
4642	803696	61796
4643	803862	61622
4644	803988	61445
4645	804117	61269
4646	804253	61093
4647	804390	60917
4648	804518	60741
4649	804652	60565
4650	804865	60395
4651	805046	60222
4652	805173	60046
4653	805308	59870
4654	805435	59693
4655	805570	59518
4656	805737	59344
4657	805864	59168
4658	806048	58996
4659	806183	58820
4660	806311	58643
4661	806438	58467
4662	806612	58294
4663	806749	58119
4664	806876	57942
4665	807005	57766
4666	807180	57593
4667	807324	57419
4668	807457	57243
4669	807627	57070
4670	807814	56898
4671	807949	56722
4672	808076	56546
4673	808246	56373
4674	808381	56197
4675	808509	56021
4676	808637	55845
4677	808763	55669
4678	808942	55497
4679	809114	55324
4680	809275	55150
4681	809405	54974
4682	809584	54802
4683	809749	54628
4684	809903	54454
4685	810050	54279
4686	810232	54107
4687	810386	53933
4688	810540	53759
4689	810677	53584
4690	810813	53408
4691	810996	53236
4692	811162	53063
4693	811316	52889
4694	811480	52716
4695	811625	52541
4696	811760	52366
4697	811892	52190
4698	812023	52015
4699	812181	51841
4700	812332	51667
4701	812471	51492
4702	812654	51320
4703	812790	51144
4704	812933	50970
4705	813071	50795
4706	813238	50622
4707	813376	50447
4708	813547	50274
4709	813696	50100
4710	813857	49926
4711	814038	49754
4712	814177	49579
4713	814316	49404
4714	814461	49230
4715	814613	49056
4716	814762	48882
4717	814935	48709
4718	815079	48535
4719	815263	48363
4720	815418	48189
4721	815585	48016
4722	815789	47845
4723	815940	47671
4724	816082	47496
4725	816296	47326
4726	816475	47154
4727	816636	46980
4728	816780	46806
4729	816946	46633
4730	817106	46459
4731	817293	46287
4732	817455	46114
4733	817643	45942
4734	817824	45770
4735	817980	45596
4736	818161	45424
4737	818362	45253
4738	818523	45080
4739	818683	44906
4740	818849	44733
